vol_cytoplasm.p	vol_mito.p	vol_nucleus.p	area_cytoplasm.p	area_mito.p	area_nucleus.p	pixels_cytoplasm.p	pixels_mito.p	pixels_nucleus.p	count_cytoplasm.p	count_mito.p	count_nucleus.p	x	y	z	area_cell	vol_cell	heightRange_cell	convexity_cell	packing_cell	sphericity_cell	sma_cell	smv_cell	csf_cell	maxAreaSlice_cell	rugosity_cell	pixels_cell	count_cell	heightRange_cytoplasm.p	convexity_cytoplasm.p	packing_cytoplasm.p	sphericity_cytoplasm.p	sma_cytoplasm.p	csf_cytoplasm.p	smv_cytoplasm.p	MinDist_cytoplasm.p_mito.p	MaxDist_cytoplasm.p_mito.p	MedianDist_cytoplasm.p_mito.p	MinDist_cytoplasm.p_nucleus.p	MaxDist_cytoplasm.p_nucleus.p	MedianDist_cytoplasm.p_nucleus.p	heightRange_mito.p	convexity_mito.p	packing_mito.p	sphericity_mito.p	sma_mito.p	csf_mito.p	smv_mito.p	MinDist_mito.p_nucleus.p	MaxDist_mito.p_nucleus.p	MedianDist_mito.p_nucleus.p	heightRange_nucleus.p	convexity_nucleus.p	packing_nucleus.p	sphericity_nucleus.p	sma_nucleus.p	smv_nucleus.p	csf_nucleus.p	maxAreaSlice_nucleus.p	rugosity_nucleus.p	meanIntensity_cytoplasm.p	medianIntensity_cytoplasm.p	maxIntensity_cytoplasm.p	minIntensity_cytoplasm.p	meanIntensity_mito.p	medianIntensity_mito.p	maxIntensity_mito.p	minIntensity_mito.p	pixel_per_mito_avg	pixel_per_volume_mito	nuc_to_mito	pixels_per_volume_cytoplasm.p	pixels_per_volume_mito.p	pixels_per_volume_nucleus.p	nuc_vol_to_area	segmentationError	FoF	frame	ID	png
FoF4_231005_fluorescent.nucleus_cell40	0.00956118365685812	1.02218043001493	0.965812914342457	0.0726353792883846	1.22691995034179	0.959170085434205	0.0187745349035672	1.48419516939536	1.01386674764038	2.01917653694303	2.01917653694303	1	149.408	94.192	1.03125	0.9080639114668	0.924305933181363	1.13725490196078	2.7600730584011	0.999999972316536	2.06458727617473	1.12039746101296	152.794197342403	1	0.86788509491356	1.0160544359801	0.927453206716212	1	0.693877551020408	7.00935916020086	0.999998170826264	2.55026102070626	0.0531294088065735	1	4.01396113119999	0.527581045569837	1.00623436086019	1.34195603646547	3.77418129459159	0.910811700620804	1.22299940593784	2.30769230769231	3.67240839809615	1.99999770963009	3.38503218108872	1.2849622510913	2	-222.708264063463	0.499999999999965	0.83983843883344	0.691294997643057	1.17073170731707	4.04264398087838	1.00000010883237	2.53131130763973	1.21934950228211	-279.475580164796	1	0.895997800064375	1.26838135507543	1.32029766034945	1.39738677771485	0.514180237713779	1.63355273024464	1.17503405420553	1.20144055022033	1.02371954415962	0.999944349046679	0.953825036695126	1.45605181433023	0.887030380472324	1.80169824443505	1.45605181433023	1.01038828448059	0.999826005188824	FALSE	FoF4_231005_fluorescent.nucleus	3	40	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_40.png
FoF4_231005_fluorescent.nucleus_cell4	0.606428017656517	1.39098929930692	1.5808650448293	0.759946616165837	1.33268167475662	1.29339969954953	0.034647550776583	1.3956881180094	1.64090690553911	1.06768189509306	1.06768189509306	1	170.288	205.784	0.5625	1.21616297553913	1.41252920620155	1.17647058823529	5.63769081598366	1.00000011446766	3.29255272243345	1.0832275248809	-742.202197789872	1	1.08392557150131	0.916497923755801	1.34126410679879	1	0.959183673469388	0.212917691562301	0.999999978210409	0.377412540203157	0.931746129468618	1	539.249140793606	0.849290431689002	1.31331438642302	1.06036803647042	3.77418129459159	1.29903623498818	1.69598382480432	1.7948717948718	13.0563545903251	1.90908621252416	5.1929056008089	1.07122278094357	1.90909090909091	-500.173657322136	0.951971638232973	0.829677332048875	0.6747754461461	1.07317073170732	1.64575025589377	1.00000007751248	1.43210630934154	1.23082281916078	284.641937805336	1	1.15873360450163	0.938113564422534	1.00958291433186	1.11387850781712	0.356357342124309	1.62266347676476	1.06875141042514	1.01301251326708	1.37010245875899	0.999933186343289	1.69628373590426	1.00618530483504	1.0669499708826	0.0524225099265092	1.00618530483504	0.99905541176074	1.21363777805782	FALSE	FoF4_231005_fluorescent.nucleus	3	4	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_4.png
FoF4_231005_fluorescent.nucleus_cell39	0.625502505391056	2.10112594158467	2.62410560439239	0.86762090674245	1.4903900313361	1.81562446781891	0.0336234852363885	1.06878478413573	1.68159619423568	2.94190637337845	2.94190637337845	1	139.664	155.44	0.8125	1.57073571924918	2.10491857521199	1	0.434548572671994	0.999999698329625	0.602381374207896	1.41377867767096	506.807764493862	1	1.32596340993658	0.803703038189654	1.31678364987614	1	0.897959183673469	0.343829006057382	0.999999066005801	0.464504763205196	0.723086770962015	1	-314.907529140797	0.244659851496551	1.90044727362672	2.40880385802315	0	1.76199114205737	2.31116397238812	1.21367521367521	2.9827311087054	1.72727066811942	2.85144346929051	1.42829246456783	1.72727272727273	192.64410635679	1.13192314226717	1.3362765881118	1.7684395632432	1.19512195121951	2.3976458757122	0.999999791082057	1.83803534453498	2.01948257640548	900.569014979196	1	1.43810492500115	0.810623410662949	1.22237927641526	1.18622859091831	0.833920978765436	1.6234867311288	0.997446601624905	0.979106446178702	1.02812145239212	0.999960497035084	0.471425869096015	0.510095574337035	1.17247143888278	0.0493217188533881	0.510095574337035	0.616794990350812	1.43510053957768	FALSE	FoF4_231005_fluorescent.nucleus	3	39	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_39.png
FoF4_231005_fluorescent.nucleus_cell37	1.71760255897935	1.34501851129182	1.96296447728357	1.46141732595874	1.21777957361762	1.56053944366593	1.88837685611879	0.789539093316043	1.92537766643893	1.84715172024817	1.84715172024817	1	123.656	63.8	0.4375	1.46306921627324	1.74140425722341	0.843137254901961	1.49328000626662	1.0000000317566	1.29783989449066	1.0113193333154	693.476006529595	1	1.39105155134809	0.834956529747972	1.62501720341316	1	0.857142857142857	0.145363929470705	0.999999589868973	0.304614715166401	1.31915395181494	1	233.818422619731	1.64213971823072	1.15583219164715	1.13663955640093	2.92498812913078	1.45279638940745	1.71542952073721	0.888888888888889	0.914790441878437	1.09090711872779	0.835327971839701	0.866017344645081	1.09090909090909	-563.818762475732	1.81142209327367	1.34427124613348	1.59138317916771	1.02439024390244	2.92022502766176	1.00000005272668	2.00977124635625	1.27291899763058	408.559455088007	1	1.32623714735873	0.874807647310177	1.37327635692666	1.47676776689358	0.954091809884555	1.62270078002977	1.04500609074198	1.06017763351864	1.06280930488328	1.00031380201623	0.554655169502525	0.588652177855829	1.37011565053877	1.00876619324319	0.588652177855829	0.944069397711816	1.24900660775206	FALSE	FoF4_231005_fluorescent.nucleus	3	37	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_37.png
FoF4_231005_fluorescent.nucleus_cell36	1.09638343440221	0.783127724313511	0.919385142567875	1.21326148165104	0.790155175647182	1.02931310669335	2.90203106332139	0.307018965796726	0.91082770313014	1.2205301748449	1.2205301748449	1	170.288	181.656	1.4375	0.929068431251936	0.819183948556402	1.05882352941176	3.77479043734552	0.99999993056625	2.29400284217004	1.10911675350403	-613.111532969072	1	0.919586458965365	0.959464691907418	0.960621387283237	1	2.16326530612245	47.9694201191028	10.99998040394	28.3300208748915	1.64623168378209	11	-544.115988506657	1.22329925748276	0.785833326889912	0.99992749398508	0.421637021355794	0.955838961675959	0.526106235401502	0.572649572649573	0.0885285779232417	0.363635997366707	0.134408718346738	1.12416314667441	0.363636363636363	-944.975699716275	0.883883476483179	1.09636275181674	0.804229297412207	1.24390243902439	1.07843743511482	0.9999998557451	0.94590984573818	1.44638083381578	37.3927205162635	1	0.984419239318347	1.30866332754524	1.51872636997521	1.44469589600631	2.00691811815079	1.62284396717779	0.766170256420599	0.764867001186162	0.829268428294555	0.99995692063497	0.326413925810293	0.393138868466163	1.10214295840743	2.42864546264848	0.393138868466163	0.95354058157097	0.886904838183808	FALSE	FoF4_231005_fluorescent.nucleus	3	36	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_36.png
FoF4_231005_fluorescent.nucleus_cell35	0.664877934695935	1.38254509742368	1.76283402937998	0.796128474591891	1.03400388023835	1.39930966783246	0.0436934630483018	1.13611066083104	1.53035248867633	2.31810490693739	2.31810490693739	1	156.832	143.608	1.3125	1.16845577812246	1.3747492978985	0.901960784313726	1.95792142232249	1.0000000621529	1.66287258671181	1.113151754356	664.121393122134	1	1.17820076816702	0.885032169762468	1.22569157720892	1	0.653061224489796	0.36913150103799	0.999999366255062	0.552804031541254	0.684102990848677	1	510.044659566399	1.56951010967794	1.04750666862896	1.55930024866411	2.68328157299983	1.13797650975391	1.29280515214992	0.700854700854701	2.49383343276619	0.727271475985205	1.78726032131985	1.15874253707834	0.727272727272727	265.851273413869	0.707106781186542	1.05789910402196	0.712838862182319	1.07317073170732	3.93108907655286	0.999999890632056	2.54353654474804	1.5556573671813	1178.71566129706	1	1.32611154637847	0.994895759278792	1.40928355946814	1.20182627304209	0.976692467412508	1.62941551120639	0.867014880001664	0.890034842179982	0.814797276714396	0.999977186902293	0.635974267895323	0.824052168676181	1.19703036473606	0.0602974680019213	0.824052168676181	0.83556546042556	1.2509058872478	FALSE	FoF4_231005_fluorescent.nucleus	3	35	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_35.png
FoF4_231005_fluorescent.nucleus_cell33	2.31103311241205	2.22908497626149	3.21242564956242	1.69109487311933	1.69379946168413	2.00846249864815	2.47141150366957	5.0866158750743	2.93334851590374	1.03948110547095	1.03948110547095	1	112.52	135.488	1.375	1.74174266414959	2.58979779748287	1.33333333333333	1.5606863029516	1.00000004409919	1.4628363593896	2.65180988477716	2023.13863580532	1	1.32693938181469	0.771474736304399	3.05312413982934	1	2.3265306122449	125.550155648733	15.0000354847969	59.0343945312713	2.61744503286365	15.0000000000001	-1054.82228587253	1.05089879252862	1.1494670929614	0.998204025767143	1.33333333333336	1.10645202742055	0.96443088228077	2.38461538461538	11.5581116449446	3.27272578037468	6.21032581019232	2.3633358466747	3.27272727272727	-1061.87133123095	0.565961571133558	0.933524407446428	0.740564130800466	1.34146341463415	0.798137382584716	0.99999998788215	0.913297632454091	2.82114294646884	-1371.6656902624	1	1.52342309905967	0.771295065456739	1.35029954492378	1.24454066205488	1.62238429136591	1.6226544378967	0.92802940164822	0.942526657187391	0.937858747626957	0.999925058161209	6.34986274503081	2.28831441088994	1.35294302593209	0.981213295862176	2.28831441088994	0.878882892701075	1.58816786203103	FALSE	FoF4_231005_fluorescent.nucleus	3	33	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_33.png
FoF4_231005_fluorescent.nucleus_cell32	3.19865421552073	1.63058056767962	3.0444827351226	2.12126315133991	1.149078942357	2.02967116803389	5.69329237071173	0.431512400713244	3.02535489258331	2.13761985335589	2.13761985335589	1	199.52	115.072	1.1875	1.70471341875691	2.39475529169588	1.29411764705882	2.4849526626416	0.999999999399813	1.93431366440257	2.36670059085659	2684.4561784352	1	1.25774550451232	0.918224769949822	2.69937035507845	1	2.26530612244898	177.266939882766	11.0000015455916	64.7101486827154	3.4655400874089	11	444.030634583463	2.49400089242405	0.569575363838481	0.906085124996138	0.596284793999955	1.02101200259774	0.755159135131139	0.444444444444444	3.44264655546966e-07	0.0909090177796893	3.22945718313522e-05	1.47476457557705	0.0909090909090907	-1600.20949409654	1.27475487839819	1.36152438989698	1.1100004814255	1.51219512195122	0.415009049924521	0.999999937487888	0.563841834449364	3.28115014399581	46.2644761637334	1	1.38952869022596	1.03983636919477	1.36602581463454	1.42056758381844	1.87918271939114	1.62265515526718	0.700929216200816	0.737702495294647	0.524801333589685	1.00003993646796	0.261947827994131	0.26537768217365	1.75284817768912	1.63312986791309	0.26537768217365	0.956452138398755	1.48941210358495	FALSE	FoF4_231005_fluorescent.nucleus	3	32	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_32.png
FoF4_231005_fluorescent.nucleus_cell31	2.56382992436868	1.58973908510587	2.36268411164004	1.97254924134586	1.25255583158087	1.93523937788896	5.03703703703704	0.296104176797968	1.4428755788355	0.89960518894529	0.89960518894529	1	35.264	152.656	1.40625	1.64711025385212	1.94349286507583	1.37254901960784	1.14454362185083	0.999999828722274	1.03883452610081	2.30218819997224	1087.78950201975	1	1.11462079699441	1.20246922422958	1.53580030278007	1	1.77551020408163	17.5278483596134	5.99996276991473	11.3606934191926	3.21334715639425	6.00000000000002	1146.38179170934	2.99024112254304	1.66656229403864	2.52523698065262	0.477260702109221	1.54337085091666	0.725426509221428	0.760683760683761	0.292038017834294	0.636364211538759	0.408291983117586	1.93313320772869	0.636363636363634	2647.28111185868	6.71751442127221	1.78297697918119	2.37021178875438	1.68292682926829	3.28242719287126	1.00000015927994	1.98244573819654	3.35462451338487	-1655.41664261599	1	1.21160301416905	1.31775062387135	1.4286427957816	1.49061760581676	1.50135745786628	1.62267481121836	0.855038615257043	0.865491006254599	0.646656114365223	0.999993226514933	0.42711475718681	0.186780726250915	1.3952526536329	1.80264604760192	0.186780726250915	0.587791975433655	1.21226624928239	FALSE	FoF4_231005_fluorescent.nucleus	3	31	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_31.png
FoF4_231005_fluorescent.nucleus_cell30	0.00537724504584464	1.34278650022104	1.75306406549653	0.0709757154687335	1.21838779138168	1.52456451900904	0.00580303806110258	0.816772032204031	1.3831068599914	0.968415115623237	0.968415115623237	1	154.976	101.384	1.53125	1.32353896525818	1.44181473741879	1.37254901960784	3.21909758935135	1.00000003766315	2.11098149238853	2.0885745154049	-470.951824134398	1	1.00124583503123	1.20949600160349	1.07092967244701	1	1.30612244897959	9.96898942922337	0.999993219482538	2.24891240031844	0.0946498809096809	1	-18.5798003493339	5.73256357757494	1.98847636051901	2.7673571276341	1.49071198499989	2.02733660844811	3.35346419546999	1.07692307692308	1.13149725627253	0.545453951123724	0.939831878380492	2.03877521262823	0.545454545454546	17.4738014736066	2.29128784747791	1.7447249011827	1.14124857184372	1.68292682926829	3.02668357045081	0.999999964939138	1.95388788641509	2.91884075237706	-117.547838900805	1	1.05956917136671	1.32651326359126	1.47396707567995	1.51746529032821	0.593568305012555	1.69515347692554	1.06509441497435	1.08917243123008	0.728756313583726	1.0000534834381	1.09443832797711	0.609968306463881	1.22564266214972	0.990193610503221	0.609968306463881	0.759378642431194	1.14177104458529	FALSE	FoF4_231005_fluorescent.nucleus	3	30	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_30.png
FoF4_231005_fluorescent.nucleus_cell3	0.147281268587866	2.298029638227	2.53065428385074	0.332214345465832	2.21836856415915	1.84508496639704	0.0605905444615122	3.46949802777327	2.26559376502442	4.78172588832487	4.78172588832487	1	116.696	85.144	1.09375	1.7251237009784	2.30772047207256	1.35294117647059	0.486681182494526	1.0000000414127	0.628912678465529	2.20360440013544	874.144619602659	1	1.17048076234925	1.10501668814775	2.09871318469584	1	0.346938775510204	0.123958204969714	0.999999595621981	0.234316239062287	0.136313408891705	1	96.1045878469332	1.06784986674097	1.62097911560314	1.54039614467498	3.72677996249973	1.67599364481954	1.65968773942244	2.91452991452991	6.73120587622229	3.27272396829478	4.27967635410393	2.47285248388252	3.27272727272727	1721.1405880848	0.999999999999994	1.30030389614632	0.989990098742604	1.65853658536585	0.635533400038945	1.00000001970173	0.728506307204912	3.24384675423158	-780.880849468273	1	1.28712347022752	1.25169166935714	1.34283142159476	1.32934956545699	0.695072180275857	1.62268313271594	1.26592134998739	1.23524461538896	1.2884996197817	1.00000493109713	0.941529568620486	1.51399484846727	1.03383264661232	0.377469501409809	1.51399484846727	0.861687220077823	1.36189459126488	FALSE	FoF4_231005_fluorescent.nucleus	3	3	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_3.png
FoF4_231005_fluorescent.nucleus_cell29	0.510374215741701	1.48876866429257	1.58610243080906	0.710798556813312	1.25041389123111	1.36189461264043	0.0257723160948967	0.92862160263684	1.4754928009312	0.973491257755217	0.973491257755217	1	157.528	92.104	1.5625	1.35129566348312	1.53174068283183	1.11764705882353	1.4663465445072	0.999999916364424	1.27445059109927	1.71450969656005	-714.368521444801	1	1.1282110820977	1.19286562023109	1.1535576658409	1	0.897959183673469	0.273685536671685	0.999999173086968	0.425225794514188	0.884001690627288	1	481.553494803734	1.80307007125902	0.980143961915204	1.00095864817066	1.76383420737645	1.08710149592549	0.851701745770797	1.05128205128205	0.706512269467406	0.636362522954256	0.810921852749572	1.64767035058672	0.636363636363634	84.4108753135978	3.53553390593282	1.2421095110968	1.2616676947259	1.24390243902439	3.04605360553099	1.00000009519361	2.0548077765333	1.89299195776797	36.9600531525279	1	1.02168543517311	1.16899740213481	1.1474167008952	1.23381800770754	0.472299180088654	1.62596180276248	1.01529774940805	1.03305472827604	0.818095055863137	1.00002530574021	1.23782349554421	0.625496582789713	1.00017745247805	0.0463328753147687	0.625496582789713	0.895377743428965	1.15641781771388	FALSE	FoF4_231005_fluorescent.nucleus	3	29	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_29.png
FoF4_231005_fluorescent.nucleus_cell27	0.00210670148371449	0.983164876497787	1.0701245096035	0.0348574345432298	1.08025554147653	1.024073165599	0.00614439324116743	1.15826444048198	1.14208355474582	5.77157360406091	5.77157360406091	1	115.304	95.816	0.84375	0.903060088533141	0.899972743138661	1.01960784313726	4.06910481482063	0.999999964577261	2.64176567947244	0.942722322269587	298.953155863467	1	0.836041926703325	1.10125336204496	0.961464354527938	1	0.612244897959184	23.0827797249928	0.999999501660742	4.29112269658373	0.0210165734982402	1	-2.41984406133324	0.692542976291866	1.39597995308382	1.39412802497788	1.84390889145861	1.25201947837487	1.51410050474917	1.5042735042735	0.956904500154036	1.36363458986107	1.26924383263142	1.15602068106471	1.36363636363637	934.848944662399	0.441941738241591	0.857161983591958	0.933534210304732	1.17073170731707	0.970376468618095	1.00000000222776	0.98051510094312	1.25069270194539	-271.885229081066	1	0.910522190211235	1.21403603116892	1.07344290465324	1.13803218013303	0.335853025510327	1.62985497236308	1.05732969784213	1.01620212423594	1.13192495520682	1.00002324660076	0.260414690564144	1.18139396084021	1.02183554154963	2.67608886096508	1.18139396084021	1.02722125626106	1.03760097351099	FALSE	FoF4_231005_fluorescent.nucleus	3	27	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_27.png
FoF4_231005_fluorescent.nucleus_cell26	0.88204129061247	1.63868204786295	2.07596740749394	1.00203841990941	1.28041162734933	1.62207270061498	0.0314046765659669	1.42032744366996	2.0514942179711	3.21940214326001	3.21940214326001	1	186.76	208.104	0.875	1.34338436477868	1.61335125144251	1.2156862745098	0.37126644834811	1.0000000196213	0.53113089309358	1.49224189015187	-1100.80234077013	1	1.14652282455921	0.917072170481246	1.62400220203688	1	1.12244897959184	1.0001825800743	1.00000002489861	1.03062296395602	1.3952631896408	1	-624.582687747728	1.54373386933189	1.467343085099	1.45487493785071	1.53659074288215	1.38900904938193	1.55621307121368	1.38461538461538	2.24535010622485	1.63636521464978	2.2067336981371	1.53058480252039	1.63636363636363	-133.93940614027	0	1.24288526396378	0.836626292502704	1.46341463414634	1.08657899673206	0.999999955683424	1.03829275614153	2.21475235929721	341.508839071458	1	1.26354897196835	0.987571425280543	1.02694796099916	1.09252710736459	0.45893443999296	1.62349132229988	0.931513332422612	0.932336309902533	1.1503523918081	0.99999431027254	0.572486493515405	0.869174868843609	1.18932044079231	0.0326685559409688	0.869174868843609	0.951152594964618	1.2708001615236	FALSE	FoF4_231005_fluorescent.nucleus	3	26	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_26.png
FoF4_231005_fluorescent.nucleus_cell24	0.0990665323583083	0.312446989737068	2.87201503071367	0.2259575607327	0.411546778230721	2.12453834227571	0.0597371565113501	0.450748365483331	0.828335737240315	0.825719120135364	0.825719120135364	1	42.224	181.888	0.75	1.67601773236772	2.06498795138244	1.33333333333333	2.33407368829518	0.999999771275382	1.7094969027507	2.54850992309441	-840.569707620261	1	1.20814904493504	1.24102490792432	0.64093036058354	1	0.469387755102041	0.595429244348081	1.00000033354737	0.752921658530551	0.122486668345749	1	-21.6533606629332	1.05409788301097	0.804871130188616	0.910163303515979	0.66666666666668	1.56078517294397	1.42853083705911	0.384615384615385	0.179489505533564	0.272725793651132	0.233236115658123	0.245833694906499	0.272727272727273	59.9125475562663	1.13192314226717	1.71027100874354	1.47373181955957	1.65853658536585	1.18852921939469	0.999999870288932	1.04488563724054	4.04158549612544	346.057693246943	1	1.39421358355129	1.24609524319926	1.20924815574523	1.28316739064082	0.517402153555311	1.62318988322375	0.864515428689213	0.8904911161829	0.738092945372155	1.00003885271035	0.70835964991942	1.44667572386561	8.6294558644576	0.55327635880116	1.44667572386561	0.277600421326224	1.3422987347415	FALSE	FoF4_231005_fluorescent.nucleus	3	24	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_24.png
FoF4_231005_fluorescent.nucleus_cell23	1.09375374059213	0.618206586304668	0.975372603993265	1.11800679740199	0.639696759809907	0.980351833289401	3.01587301587302	0.0997460420381477	1.00440294541866	1.01128031584884	1.01128031584884	1	160.776	177.248	1.59375	0.872897761883285	0.845624460117518	0.862745098039216	0.538591387464299	1.00000022269653	0.680957366251453	0.83244700003317	178.452843156267	1	0.946299685406614	0.88060237747542	1.00271813927883	1	2.22448979591837	90.6607157019644	13.9999697042611	43.7155978021528	1.02954540629627	14	-295.07725598347	1.38832339981898	0.317062759672389	0.504386018898888	0.843274042711584	0.917299288636296	0.72007517421134	0.333333333333333	0.00929192626198475	0.0909090206254357	0.0273427182551545	0.618434811408317	0.0909090909090907	-113.283783208002	1.83924237119528	1.03752158192066	1.18232616337175	0.926829268292683	1.24727600578751	1.00000010015937	1.13826216529171	0.970880666316869	57.0611677807988	1	0.998074844705419	0.997594970295304	1.52180651042771	1.51147013823217	2.09286752409166	1.6226769633298	0.824058976643725	0.842804876874205	0.551367803864523	1.00047799129428	0.127990021781597	0.161798846875956	1.48118727946551	2.52998548105313	0.161798846875956	0.991146508016483	0.987906023591473	FALSE	FoF4_231005_fluorescent.nucleus	3	23	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_23.png
FoF4_231005_fluorescent.nucleus_cell20	2.68109437985817	1.65404116404417	2.67983606397789	1.8515484876046	1.17728413134194	1.87627751137046	4.32889571599249	0.26271140649484	2.41663503631165	2.18781725888325	2.18781725888325	1	175.16	124.12	1.53125	1.55376547484172	2.06323591830536	1	0.591759115017281	0.999999948041397	0.738248473500242	1.78991944932377	2104.44086966773	1	1.29585670748373	0.775605612730674	2.12112923203964	1	1.22448979591837	52.4914954351145	2.99998630857227	18.1789715646195	2.57679543318069	3.00000000000001	-124.367913823462	3.3353697874962	0.761725653755705	1.21175937025206	0.477260702109224	0.990838471889057	0.80142070472068	0.435897435897436	0.0115757916358853	0.090909016999801	0.03315173943157	1.55778514688822	0.0909090909090907	476.628932961074	2.82980785566797	1.49376337784614	1.59899179437996	1.17073170731707	2.0657592533766	1.00000002132113	1.63316639770407	2.49521941668446	-742.098840459745	1	1.46374565603121	1.02719193338312	1.50992229722919	1.50296598253723	1.22915365414075	1.62268628914606	0.684952018288707	0.729841510884749	0.39749894790805	0.999948575701361	0.155818809091836	0.15927440596266	1.52102013070448	1.48145870456059	0.15927440596266	0.867967114397193	1.41820234722449	FALSE	FoF4_231005_fluorescent.nucleus	3	20	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_20.png
FoF4_231005_fluorescent.nucleus_cell2	2.83402912183327	2.09563087432914	2.17103083048586	2.10387825866578	1.63640375609848	1.65369406771938	7.98668714797747	1.662506078781	1.82228801336066	0.963338973491258	0.963338973491258	1	12.064	162.864	0.75	1.76568040749018	2.25884797044868	1.05882352941176	0.584846544820761	0.999999942077372	0.684698409640382	1.55287119080032	781.605859645332	1	1.50663185783988	1.25295291884922	2.30857762180017	1	1.61224489795918	5.56184328475117	6.99997798920873	5.07676634020574	2.0181313677887	6.99999999999999	-1929.07064002186	2.51074536174421	1.50965854502731	1.69935814569498	1.07496769977317	0.996006610081028	0.62882520958802	1.1965811965812	2.22250836062866	1.45454231080782	1.39903785640086	1.47600617897592	1.45454545454545	-720.965284179731	5.75814640314049	1.47657576837871	1.82869125730379	1.26829268292683	0.256511669457177	1.00000005609604	0.400801293727852	1.98746576999987	140.693845386142	1	1.27201530619766	1.05689450627663	1.45786964282272	1.53797766721252	1.42035035499586	1.62266878530632	0.99951552004407	1.043590015699	0.934840500607056	1.0000069902366	2.23942285598391	0.795539653502709	0.972577573292163	2.58575213981158	0.795539653502709	0.807888559820329	1.30358053838213	FALSE	FoF4_231005_fluorescent.nucleus	3	2	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF4_231005_fluorescent.nucleus/cell_2.png
